counterexample_type,episode_id,event_id,scale,representation,detail
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00026,JF000387_O012382,15m,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00026,JF000387_O012382,15m,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00026,JF000387_O012382,15m,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00026,JF000387_O012382,1H,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00026,JF000387_O012382,1H,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00026,JF000387_O012382,1H,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00026,JF000387_O012382,1H,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00026,JF000387_O012382,1H,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00027,JF000405_O012958,15m,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00027,JF000405_O012958,15m,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00027,JF000405_O012958,15m,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00027,JF000405_O012958,15m,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00027,JF000405_O012958,15m,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00027,JF000405_O012958,1H,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00027,JF000405_O012958,1H,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00027,JF000405_O012958,1H,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00027,JF000405_O012958,1H,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00027,JF000405_O012958,1H,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00028,JF000479_O015327,15m,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00028,JF000479_O015327,15m,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00028,JF000479_O015327,15m,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00028,JF000479_O015327,15m,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00028,JF000479_O015327,15m,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00028,JF000479_O015327,1H,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00028,JF000479_O015327,1H,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00028,JF000479_O015327,1H,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00028,JF000479_O015327,1H,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00028,JF000479_O015327,1H,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00029,JF000481_O015389,15m,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00029,JF000481_O015389,15m,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00029,JF000481_O015389,15m,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00029,JF000481_O015389,15m,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00029,JF000481_O015389,15m,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00029,JF000481_O015389,1H,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00029,JF000481_O015389,1H,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00029,JF000481_O015389,1H,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00029,JF000481_O015389,1H,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00029,JF000481_O015389,1H,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00030,JF000486_O015550,15m,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00030,JF000486_O015550,15m,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00030,JF000486_O015550,15m,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00030,JF000486_O015550,15m,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00030,JF000486_O015550,15m,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00030,JF000486_O015550,1H,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00030,JF000486_O015550,1H,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00030,JF000486_O015550,1H,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00030,JF000486_O015550,1H,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00030,JF000486_O015550,1H,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00031,JF000536_O017152,15m,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00031,JF000536_O017152,15m,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00031,JF000536_O017152,15m,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00031,JF000536_O017152,15m,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00031,JF000536_O017152,15m,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00031,JF000536_O017152,1H,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00031,JF000536_O017152,1H,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00031,JF000536_O017152,1H,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00031,JF000536_O017152,1H,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00031,JF000536_O017152,1H,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00032,JF000545_O017440,15m,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00032,JF000545_O017440,15m,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00032,JF000545_O017440,15m,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00032,JF000545_O017440,15m,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00032,JF000545_O017440,15m,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00032,JF000545_O017440,1H,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00032,JF000545_O017440,1H,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00032,JF000545_O017440,1H,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00032,JF000545_O017440,1H,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00032,JF000545_O017440,1H,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00033,JF000736_O023550,15m,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00033,JF000736_O023550,15m,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00033,JF000736_O023550,15m,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00033,JF000736_O023550,15m,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00033,JF000736_O023550,15m,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00033,JF000736_O023550,1H,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00033,JF000736_O023550,1H,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00033,JF000736_O023550,1H,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00033,JF000736_O023550,1H,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00033,JF000736_O023550,1H,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00034,JF001211_O038748,15m,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00034,JF001211_O038748,15m,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00034,JF001211_O038748,15m,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00034,JF001211_O038748,15m,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00034,JF001211_O038748,15m,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00034,JF001211_O038748,1H,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00034,JF001211_O038748,1H,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00034,JF001211_O038748,1H,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00034,JF001211_O038748,1H,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00034,JF001211_O038748,1H,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00035,JF001373_O043932,15m,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00035,JF001373_O043932,15m,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00035,JF001373_O043932,15m,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00035,JF001373_O043932,15m,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00035,JF001373_O043932,15m,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00035,JF001373_O043932,1H,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00035,JF001373_O043932,1H,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00035,JF001373_O043932,1H,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00035,JF001373_O043932,1H,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00035,JF001373_O043932,1H,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00036,JF001397_O044702,15m,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00036,JF001397_O044702,15m,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00036,JF001397_O044702,15m,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00036,JF001397_O044702,15m,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00036,JF001397_O044702,15m,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00036,JF001397_O044702,1H,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00036,JF001397_O044702,1H,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00036,JF001397_O044702,1H,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00036,JF001397_O044702,1H,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00036,JF001397_O044702,1H,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00037,JF001432_O045822,15m,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00037,JF001432_O045822,15m,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00037,JF001432_O045822,15m,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00037,JF001432_O045822,15m,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00037,JF001432_O045822,15m,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00037,JF001432_O045822,1H,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00037,JF001432_O045822,1H,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00037,JF001432_O045822,1H,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00037,JF001432_O045822,1H,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00037,JF001432_O045822,1H,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00038,JF001439_O046046,15m,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00038,JF001439_O046046,15m,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00038,JF001439_O046046,15m,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00038,JF001439_O046046,15m,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00038,JF001439_O046046,15m,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00038,JF001439_O046046,1H,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00038,JF001439_O046046,1H,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00038,JF001439_O046046,1H,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00038,JF001439_O046046,1H,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00038,JF001439_O046046,1H,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00039,JF001444_O046207,15m,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00039,JF001444_O046207,15m,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00039,JF001444_O046207,15m,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00039,JF001444_O046207,15m,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00039,JF001444_O046207,15m,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00039,JF001444_O046207,1H,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00039,JF001444_O046207,1H,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00039,JF001444_O046207,1H,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00039,JF001444_O046207,1H,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00039,JF001444_O046207,1H,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00040,JF001448_O046336,15m,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00040,JF001448_O046336,15m,DIRECTION_RUN,NO_CLOSED_BAR
